store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level,year,month,day,weekday
135,6,20,68,127,122,2024-05-03,0.9,0,0.922,1,0,2.0929,20.49,74.04,1.46,2024,5,3,Friday
60,6,10,38,173,682,2024-06-05,1.2,2,0.676,0,1,1.3758,24.22,79.03,1.77,2024,6,5,Wednesday
62,6,21,64,123,666,2024-05-11,1.8,0,1.0,1,0,2.1752,21.8,71.76,1.22,2024,5,11,Saturday
118,0,5,5,6,768,2024-06-23,0.6,0,0.61,1,0,11.6651,27.1,85.61,1.52,2024,6,23,Sunday
137,5,16,25,103,296,2024-06-16,1.5,5,0.839,1,1,8.0492,26.48,82.29,1.52,2024,6,16,Sunday
151,6,4,28,10,140,2024-04-03,0.3,13,1.0,0,0,1.7183,16.11,76.32,1.51,2024,4,3,Wednesday
148,2,0,19,135,54,2024-05-14,0.3,0,1.0,0,0,0.8185,22.19,71.99,1.88,2024,5,14,Tuesday
118,2,30,74,195,121,2024-04-23,0.5,2,1.0,0,0,1.6943,18.81,78.11,1.57,2024,4,23,Tuesday
74,5,16,27,100,293,2024-04-05,0.6,5,0.995,1,0,1.9215,15.92,75.26,1.37,2024,4,5,Friday
2,6,20,50,229,212,2024-03-31,0.6,4,1.0,1,0,1.5614,16.39,77.66,1.64,2024,3,31,Sunday
148,6,8,8,9,214,2024-05-02,0.3,0,0.908,1,1,1.7775,21.01,73.71,1.62,2024,5,2,Thursday
131,5,16,25,101,496,2024-05-20,0.9,0,0.853,0,1,1.7653,21.47,75.52,1.65,2024,5,20,Monday
96,0,28,72,154,834,2024-05-03,0.2,16,1.0,1,0,2.0388,20.86,75.73,1.27,2024,5,3,Friday
81,6,8,29,114,193,2024-04-29,0.9,0,0.825,0,1,2.3734,19.44,76.54,1.74,2024,4,29,Monday
93,6,4,53,156,26,2024-06-05,0.5,0,0.909,0,1,1.5124,24.31,72.11,1.71,2024,6,5,Wednesday
62,6,21,64,123,666,2024-06-14,1.9,0,0.898,0,1,6.4889,27.4,76.86,1.64,2024,6,14,Friday
62,5,15,42,89,58,2024-06-07,0.9,2,0.749,0,1,1.819,25.67,73.36,1.39,2024,6,7,Friday
60,6,4,28,167,775,2024-05-17,0.9,9,0.75,0,1,0.8864,23.36,74.2,1.64,2024,5,17,Friday
35,2,29,76,60,740,2024-04-02,0.9,11,1.0,0,0,3.2152,15.64,76.65,2.3,2024,4,2,Tuesday
58,6,8,29,113,200,2024-06-14,0.5,11,1.0,0,0,6.4678,27.14,76.94,1.73,2024,6,14,Friday
144,1,3,15,28,781,2024-04-29,0.6,12,0.87,0,1,2.3718,19.75,76.32,1.44,2024,4,29,Monday
12,0,5,5,6,768,2024-04-30,0.0,0,1.0,0,0,3.2022,19.49,73.52,1.98,2024,4,30,Tuesday
67,6,20,68,176,769,2024-05-10,0.8,0,0.724,0,1,1.6186,20.43,65.34,1.67,2024,5,10,Friday
118,3,14,40,146,793,2024-06-13,0.8,7,1.0,0,0,6.4778,26.24,78.6,1.52,2024,6,13,Thursday
131,5,16,25,106,295,2024-04-24,0.1,0,1.0,0,0,1.0459,18.97,78.13,1.37,2024,4,24,Wednesday
60,6,20,50,2,104,2024-05-26,2.9,0,0.753,1,1,1.0629,23.25,72.03,1.77,2024,5,26,Sunday
146,6,8,29,113,201,2024-04-19,0.2,0,1.0,0,0,1.4913,18.31,75.53,1.73,2024,4,19,Friday
137,6,21,61,16,74,2024-04-16,0.7,1,1.0,0,0,3.0598,17.95,74.45,1.65,2024,4,16,Tuesday
148,5,16,26,96,345,2024-05-31,0.9,6,1.0,0,0,1.986,23.76,72.98,1.45,2024,5,31,Friday
1,3,11,62,182,487,2024-06-11,0.2,0,1.0,0,0,5.673,25.3,76.56,1.64,2024,6,11,Tuesday
100,1,7,17,52,396,2024-05-11,0.2,0,1.0,1,0,2.1773,21.4,71.56,1.87,2024,5,11,Saturday
100,6,10,33,181,129,2024-04-30,1.2,8,1.0,0,0,3.1944,19.44,73.74,2.02,2024,4,30,Tuesday
34,1,7,17,42,826,2024-04-03,0.3,0,1.0,0,0,1.7323,17.06,76.2,1.33,2024,4,3,Wednesday
91,6,20,58,172,223,2024-05-03,1.2,0,0.851,1,1,2.0873,20.49,74.03,1.46,2024,5,3,Friday
134,6,8,29,113,220,2024-05-12,1.0,0,0.989,1,0,0.6064,22.37,65.73,1.18,2024,5,12,Sunday
109,6,8,29,113,84,2024-05-29,0.4,9,0.88,0,1,0.2106,22.73,63.47,1.85,2024,5,29,Wednesday
149,0,5,5,6,768,2024-04-25,0.4,0,0.559,0,0,3.8711,20.02,78.02,1.31,2024,4,25,Thursday
19,6,24,51,145,416,2024-06-20,0.5,0,1.0,0,0,9.7401,27.55,86.95,1.98,2024,6,20,Thursday
59,6,8,29,113,77,2024-05-20,0.5,8,0.883,0,1,0.8904,22.24,72.51,1.69,2024,5,20,Monday
78,6,20,58,172,127,2024-03-30,0.1,5,1.0,1,0,2.0879,16.49,76.54,1.68,2024,3,30,Saturday
12,6,21,64,123,489,2024-04-13,0.7,0,1.0,1,0,1.9464,17.7,81.07,1.71,2024,4,13,Saturday
18,5,18,80,109,194,2024-06-10,1.0,8,0.909,1,1,5.0102,26.14,75.24,1.8,2024,6,10,Monday
96,6,20,58,172,223,2024-04-03,1.0,0,0.851,0,1,2.9199,17.53,75.93,1.31,2024,4,3,Wednesday
59,6,20,58,172,127,2024-06-05,0.7,0,0.948,0,0,1.9212,24.06,71.75,1.64,2024,6,5,Wednesday
100,5,22,81,56,783,2024-04-11,0.3,0,0.827,0,1,2.6111,17.36,78.49,2.11,2024,4,11,Thursday
112,2,31,79,230,688,2024-05-06,0.8,10,0.849,0,0,1.6418,20.75,70.44,1.61,2024,5,6,Monday
131,6,21,64,184,806,2024-04-04,0.8,6,1.0,1,0,1.6238,15.74,75.74,1.67,2024,4,4,Thursday
140,2,29,76,60,452,2024-04-17,0.6,6,1.0,0,0,1.5887,18.66,75.45,1.68,2024,4,17,Wednesday
67,6,21,64,19,691,2024-06-11,3.3,3,1.0,0,0,5.6701,25.27,76.5,1.64,2024,6,11,Tuesday
0,6,4,28,167,775,2024-05-16,0.4,12,0.75,0,1,2.0522,22.63,68.37,1.86,2024,5,16,Thursday
55,6,20,68,127,122,2024-06-23,3.1,9,0.861,1,1,10.2548,26.99,84.82,1.32,2024,6,23,Sunday
29,6,20,68,127,122,2024-05-10,1.3,7,0.923,0,0,1.6176,20.43,65.33,1.67,2024,5,10,Friday
115,5,16,25,103,631,2024-06-23,1.0,6,0.982,1,0,10.255,27.67,84.8,1.45,2024,6,23,Sunday
53,2,31,79,128,387,2024-05-19,0.6,0,0.906,1,1,2.2863,24.16,73.33,1.29,2024,5,19,Sunday
53,6,20,50,229,847,2024-06-06,0.7,0,1.0,0,0,0.8073,25.42,73.05,1.71,2024,6,6,Thursday
148,5,16,27,104,292,2024-06-25,1.1,0,1.0,0,0,11.1951,28.22,85.11,1.25,2024,6,25,Tuesday
18,6,20,50,229,847,2024-06-06,1.2,0,1.0,0,0,0.8122,25.36,73.16,1.51,2024,6,6,Thursday
84,6,4,28,1,117,2024-05-12,6.2,6,1.0,1,0,0.6313,21.95,65.86,1.74,2024,5,12,Sunday
60,4,23,10,17,644,2024-06-02,1.1,0,0.61,1,1,1.8255,23.65,75.98,1.52,2024,6,2,Sunday
148,6,4,28,168,810,2024-04-14,1.0,11,1.0,1,0,3.614,17.99,82.05,1.81,2024,4,14,Sunday
59,0,28,72,218,411,2024-04-06,0.4,2,0.8,1,1,2.4019,16.72,78.33,1.67,2024,4,6,Saturday
147,6,21,61,16,74,2024-05-02,0.4,7,1.0,1,0,1.777,21.0,73.64,1.62,2024,5,2,Thursday
0,5,16,25,105,310,2024-04-28,1.2,6,1.0,1,0,3.1543,20.66,76.54,1.78,2024,4,28,Sunday
140,3,14,40,146,793,2024-05-10,0.4,0,1.0,0,1,1.9782,20.87,69.26,1.55,2024,5,10,Friday
12,6,10,33,181,129,2024-05-08,0.7,9,1.0,0,0,0.8384,20.87,64.79,2.25,2024,5,8,Wednesday
46,5,15,44,90,819,2024-04-24,0.1,0,1.0,0,0,1.0457,18.97,78.13,1.37,2024,4,24,Wednesday
57,5,16,25,105,633,2024-06-13,0.3,0,0.893,0,1,7.6873,26.44,81.84,1.59,2024,6,13,Thursday
57,2,29,76,231,379,2024-06-19,0.4,10,0.925,0,0,15.3017,25.25,86.74,1.5,2024,6,19,Wednesday
62,6,4,28,10,79,2024-04-01,0.5,0,0.66,0,1,3.3339,15.86,77.86,1.14,2024,4,1,Monday
121,0,28,72,218,411,2024-05-09,0.7,4,0.784,0,1,0.9449,21.99,70.77,1.56,2024,5,9,Thursday
74,5,16,25,103,426,2024-05-30,1.2,0,0.988,0,0,1.7514,22.51,70.89,1.78,2024,5,30,Thursday
84,0,28,72,154,834,2024-05-13,0.3,16,1.0,0,0,0.8635,21.82,66.22,2.56,2024,5,13,Monday
140,5,16,25,105,633,2024-06-10,0.4,0,0.893,1,1,2.5656,25.66,75.48,1.66,2024,6,10,Monday
109,5,18,80,86,12,2024-05-15,0.5,0,0.821,0,1,1.4275,21.84,63.95,2.16,2024,5,15,Wednesday
151,6,8,29,113,200,2024-05-12,1.1,10,0.788,1,1,0.6045,21.59,65.66,1.08,2024,5,12,Sunday
61,5,16,25,94,638,2024-05-19,0.7,4,0.856,1,1,2.2907,24.2,73.34,1.3,2024,5,19,Sunday
35,6,4,28,179,500,2024-04-08,1.3,10,0.625,0,1,1.2601,16.19,77.3,1.86,2024,4,8,Monday
12,5,16,25,101,496,2024-03-30,0.7,4,1.0,1,0,2.0938,15.91,76.46,1.73,2024,3,30,Saturday
100,6,4,28,81,70,2024-05-25,4.4,0,1.0,1,0,1.0061,23.83,66.79,1.98,2024,5,25,Saturday
142,5,16,27,104,635,2024-04-15,0.3,0,0.913,0,0,2.6336,18.2,79.6,1.75,2024,4,15,Monday
145,1,7,17,41,677,2024-04-06,0.6,0,1.0,1,0,2.8301,16.3,84.04,1.46,2024,4,6,Saturday
67,6,4,28,168,554,2024-06-06,0.9,0,0.791,0,1,0.8109,24.63,72.96,1.78,2024,6,6,Thursday
100,6,4,28,81,19,2024-05-21,1.1,0,1.0,0,0,1.7679,23.46,70.13,1.92,2024,5,21,Tuesday
142,6,20,58,148,515,2024-04-02,0.3,0,0.943,0,0,3.083,16.28,77.68,1.67,2024,4,2,Tuesday
78,2,29,78,82,4,2024-06-17,0.9,0,0.97,0,0,7.8627,27.31,78.17,1.44,2024,6,17,Monday
12,6,4,28,149,215,2024-05-04,1.0,10,0.75,1,1,2.7401,21.06,70.34,1.59,2024,5,4,Saturday
119,6,4,28,168,810,2024-06-22,1.8,0,0.824,1,1,8.134,27.01,82.11,1.84,2024,6,22,Saturday
109,6,4,28,1,117,2024-06-04,3.0,1,1.0,0,0,1.2564,24.23,70.36,2.2,2024,6,4,Tuesday
149,6,4,28,163,797,2024-04-12,0.3,8,1.0,0,0,2.5793,17.88,81.16,1.67,2024,4,12,Friday
96,6,4,28,179,207,2024-05-26,1.0,8,0.869,1,1,1.1924,22.84,70.48,1.84,2024,5,26,Sunday
24,6,20,68,63,486,2024-06-25,1.2,0,1.0,0,0,12.4901,28.52,84.59,1.32,2024,6,25,Tuesday
104,6,4,28,168,810,2024-06-15,1.7,0,0.837,1,1,7.1535,26.1,77.73,1.84,2024,6,15,Saturday
57,6,20,50,59,567,2024-05-16,1.0,0,0.781,0,1,1.6515,23.37,72.81,1.65,2024,5,16,Thursday
29,6,4,28,167,843,2024-06-05,0.5,6,0.913,0,0,1.914,24.05,71.61,1.57,2024,6,5,Wednesday
1,5,16,27,104,635,2024-04-06,0.8,10,0.869,1,0,2.4012,16.72,78.36,1.67,2024,4,6,Saturday
144,5,16,27,97,250,2024-05-30,0.6,7,1.0,0,0,1.295,22.89,67.52,1.96,2024,5,30,Thursday
147,2,29,78,82,4,2024-05-07,3.7,0,0.887,0,0,0.7684,21.08,74.23,1.26,2024,5,7,Tuesday
95,6,4,28,81,70,2024-05-01,5.1,0,1.0,1,0,2.3674,20.05,79.86,1.28,2024,5,1,Wednesday
147,6,4,28,180,118,2024-05-08,2.6,0,1.0,0,0,0.8978,21.52,72.51,1.52,2024,5,8,Wednesday
0,6,10,33,181,129,2024-05-11,0.7,0,1.0,1,0,2.1749,21.24,71.85,1.48,2024,5,11,Saturday
81,6,4,53,77,774,2024-06-07,0.8,0,1.0,0,0,1.8132,25.38,73.43,1.85,2024,6,7,Friday
145,2,30,75,193,598,2024-05-28,0.4,6,1.0,0,0,1.9527,21.68,76.64,1.62,2024,5,28,Tuesday
29,6,8,29,113,200,2024-05-23,0.2,0,1.0,0,0,1.3119,23.63,66.77,1.91,2024,5,23,Thursday
8,5,16,27,97,250,2024-04-17,0.9,7,1.0,0,0,0.9412,18.03,74.65,1.73,2024,4,17,Wednesday
2,6,8,29,113,200,2024-05-02,0.8,9,0.859,1,1,1.1932,20.87,73.04,1.6,2024,5,2,Thursday
146,6,20,58,172,17,2024-06-23,0.7,0,1.0,1,0,10.2534,27.23,84.91,1.66,2024,6,23,Sunday
18,6,4,28,81,19,2024-05-25,2.4,0,1.0,1,0,1.0058,24.18,66.58,1.64,2024,5,25,Saturday
41,6,24,66,199,370,2024-06-23,1.2,9,1.0,1,0,10.2551,26.99,84.95,1.32,2024,6,23,Sunday
100,6,20,68,63,486,2024-05-13,2.3,0,0.675,0,1,0.863,21.82,66.21,2.56,2024,5,13,Monday
95,5,16,25,94,638,2024-04-13,0.5,0,0.836,1,1,2.141,18.54,86.36,1.67,2024,4,13,Saturday
41,6,4,53,77,774,2024-05-11,1.3,0,1.0,1,0,2.1752,21.24,71.84,1.48,2024,5,11,Saturday
1,5,16,25,105,290,2024-04-06,0.9,12,1.0,1,0,2.4012,16.72,78.36,1.67,2024,4,6,Saturday
126,6,4,28,163,797,2024-04-24,0.8,7,0.565,0,1,0.7638,19.73,75.28,1.32,2024,4,24,Wednesday
145,0,5,6,65,536,2024-05-10,0.3,0,1.0,0,0,1.4755,20.17,76.21,1.77,2024,5,10,Friday
115,6,4,53,156,26,2024-06-10,0.4,11,0.909,1,1,5.0284,26.0,75.2,1.59,2024,6,10,Monday
18,0,28,72,154,834,2024-06-11,2.4,9,1.0,0,0,5.6676,25.73,76.21,1.57,2024,6,11,Tuesday
134,6,4,28,168,554,2024-05-15,1.8,4,1.0,0,0,1.4314,22.63,63.84,1.69,2024,5,15,Wednesday
81,6,4,28,1,117,2024-05-22,3.8,3,1.0,0,0,1.5299,22.66,67.09,1.93,2024,5,22,Wednesday
145,5,16,25,103,717,2024-06-06,1.0,10,0.848,0,1,1.4311,23.89,83.25,1.63,2024,6,6,Thursday
96,6,24,51,145,416,2024-05-13,0.5,1,1.0,0,0,1.3152,22.57,70.69,1.86,2024,5,13,Monday
84,5,22,81,56,783,2024-05-20,1.1,4,0.819,0,1,1.0949,22.26,72.52,2.19,2024,5,20,Monday
57,5,16,27,97,250,2024-06-06,0.6,5,0.793,0,1,1.2159,24.82,78.26,1.44,2024,6,6,Thursday
142,6,4,28,81,21,2024-04-19,0.9,4,1.0,0,0,2.0205,19.19,78.8,1.58,2024,4,19,Friday
147,2,31,79,228,7,2024-03-28,0.4,0,1.0,0,0,3.5926,16.07,81.91,1.54,2024,3,28,Thursday
95,6,21,61,223,93,2024-04-21,0.9,10,1.0,1,0,1.4092,19.94,80.81,1.51,2024,4,21,Sunday
100,1,7,17,41,677,2024-06-01,0.5,0,1.0,1,0,1.9151,23.72,70.09,1.73,2024,6,1,Saturday
60,2,0,21,221,686,2024-04-08,0.1,0,0.882,0,1,1.52,16.83,80.94,1.45,2024,4,8,Monday
126,6,8,29,116,853,2024-04-05,0.4,12,0.95,1,0,1.7058,17.08,72.21,1.41,2024,4,5,Friday
118,6,21,64,155,233,2024-06-03,0.5,5,0.948,0,1,2.1718,23.68,74.36,2.14,2024,6,3,Monday
126,6,4,28,180,118,2024-05-17,1.2,0,1.0,0,0,0.6136,23.61,70.38,1.62,2024,5,17,Friday
62,6,4,28,81,70,2024-05-02,3.1,5,1.0,1,0,1.3295,20.92,73.16,1.61,2024,5,2,Thursday
131,6,21,61,16,439,2024-04-09,0.4,0,1.0,0,0,4.9563,16.45,80.86,1.8,2024,4,9,Tuesday
1,5,16,25,99,634,2024-04-12,0.7,0,0.887,0,1,4.7261,17.38,80.33,1.59,2024,4,12,Friday
78,6,4,28,142,351,2024-06-24,1.1,0,0.996,0,0,11.2336,26.57,82.07,1.44,2024,6,24,Monday
53,6,10,38,173,672,2024-04-28,0.8,1,0.718,1,1,3.1487,21.25,76.43,1.68,2024,4,28,Sunday
12,2,29,78,82,4,2024-06-11,0.0,0,0.9046024084091188,0,1,5.6887,25.3,76.73,1.57,2024,6,11,Tuesday
24,6,21,64,123,468,2024-06-02,0.1,8,1.0,1,0,1.7648,24.15,69.64,1.5,2024,6,2,Sunday
148,2,29,78,157,600,2024-06-04,0.7,9,1.0,0,0,1.7313,24.19,75.99,1.66,2024,6,4,Tuesday
61,0,28,72,154,834,2024-03-31,1.3,9,1.0,1,0,1.5616,16.93,77.62,1.73,2024,3,31,Sunday
126,6,10,33,181,115,2024-05-12,0.3,0,1.0,1,0,0.6055,22.51,65.73,1.05,2024,5,12,Sunday
135,6,4,28,167,843,2024-05-26,1.0,8,0.913,1,0,0.8584,22.57,67.21,1.91,2024,5,26,Sunday
147,6,4,28,10,140,2024-05-06,0.7,0,0.797,0,1,3.1589,21.14,75.22,1.41,2024,5,6,Monday
53,6,4,28,10,79,2024-04-16,0.6,0,0.643,0,1,2.6807,18.94,74.43,1.6,2024,4,16,Tuesday
150,6,10,38,173,672,2024-05-16,0.1,11,0.827,0,1,2.0523,23.38,68.14,1.49,2024,5,16,Thursday
34,6,10,33,181,115,2024-05-07,0.2,16,1.0,0,0,0.2718,21.35,68.29,1.05,2024,5,7,Tuesday
57,6,21,64,123,259,2024-05-08,0.2,0,1.0,0,0,0.8972,21.52,72.49,1.52,2024,5,8,Wednesday
55,6,10,33,181,129,2024-05-16,1.2,0,1.0,0,0,2.0451,22.62,68.32,1.86,2024,5,16,Thursday
96,6,8,29,116,480,2024-06-09,0.6,0,0.794,1,1,4.6407,26.48,76.81,1.25,2024,6,9,Sunday
131,2,31,77,73,133,2024-05-21,0.2,0,1.0,0,0,1.1454,22.54,75.57,1.72,2024,5,21,Tuesday
151,6,20,58,172,17,2024-04-17,0.7,0,0.974,0,0,0.9417,18.03,74.65,1.73,2024,4,17,Wednesday
59,6,20,50,59,166,2024-05-13,1.1,0,1.0,0,0,0.863,22.02,66.09,2.11,2024,5,13,Monday
132,5,18,80,112,144,2024-04-18,0.5,0,1.0,0,0,1.4447,17.76,79.15,1.9,2024,4,18,Thursday
1,6,8,29,113,201,2024-05-19,1.8,0,0.891,1,1,2.2863,23.34,73.53,1.48,2024,5,19,Sunday
135,6,4,28,81,21,2024-06-12,0.7,0,0.921,0,1,5.4842,25.77,80.34,1.5,2024,6,12,Wednesday
61,6,10,33,181,129,2024-06-24,0.0,16,1.0,0,0,11.2248,26.58,82.11,1.43,2024,6,24,Monday
58,6,4,53,77,774,2024-05-31,0.5,0,1.0,0,0,2.2726,23.56,67.34,1.66,2024,5,31,Friday
61,6,4,28,81,21,2024-04-09,0.3,0,1.0,0,0,3.8447,17.65,77.32,1.54,2024,4,9,Tuesday
95,6,24,69,139,645,2024-06-13,0.6,0,0.987,0,0,7.5099,26.76,82.2,1.52,2024,6,13,Thursday
148,6,21,64,123,259,2024-04-29,0.6,4,1.0,0,0,3.8701,20.24,78.1,1.61,2024,4,29,Monday
34,6,4,28,10,140,2024-05-04,0.7,0,0.797,1,1,2.7329,21.83,69.93,1.29,2024,5,4,Saturday
19,6,4,28,168,554,2024-05-30,0.2,0,1.0,0,0,1.291,22.88,67.63,1.96,2024,5,30,Thursday
148,6,4,28,81,19,2024-05-05,3.2,5,1.0,1,0,2.4631,20.85,75.68,1.37,2024,5,5,Sunday
62,6,8,29,113,77,2024-03-31,1.0,7,0.883,1,1,1.5611,17.06,77.61,1.66,2024,3,31,Sunday
2,6,8,29,113,76,2024-04-12,2.6,0,0.882,0,1,5.1388,18.25,80.09,1.54,2024,4,12,Friday
91,6,21,61,16,628,2024-06-04,0.4,0,0.89,0,1,1.2562,24.1,70.4,1.73,2024,6,4,Tuesday
126,5,16,27,104,635,2024-05-26,0.5,6,0.795,1,0,0.8584,23.28,67.03,1.89,2024,5,26,Sunday
84,6,4,28,167,135,2024-04-21,1.1,0,1.0,1,0,1.5712,19.53,74.5,1.51,2024,4,21,Sunday
115,2,29,78,82,4,2024-04-24,1.4,5,0.78,0,1,0.7632,19.69,75.28,1.38,2024,4,24,Wednesday
78,0,5,6,65,38,2024-04-03,0.1,0,1.0,0,0,1.7333,17.1,76.21,1.26,2024,4,3,Wednesday
74,5,16,26,96,345,2024-06-11,0.2,0,1.0,0,0,5.6502,24.66,80.9,1.78,2024,6,11,Tuesday
144,5,18,80,86,12,2024-03-28,0.3,4,0.873,0,1,1.6999,15.48,73.54,1.97,2024,3,28,Thursday
35,6,8,29,113,108,2024-05-15,0.1,16,1.0,0,0,1.4315,21.83,64.01,2.16,2024,5,15,Wednesday
1,0,5,6,65,38,2024-06-07,0.5,0,0.938,0,1,1.8148,24.96,73.4,1.52,2024,6,7,Friday
137,6,4,28,81,70,2024-06-12,2.2,7,0.666,0,1,5.4841,25.59,80.73,1.43,2024,6,12,Wednesday
0,0,5,6,65,38,2024-04-03,0.1,0,1.0,0,0,1.7165,16.11,76.31,1.51,2024,4,3,Wednesday
137,6,21,61,223,93,2024-05-18,1.2,0,1.0,1,0,0.8932,22.69,71.87,1.47,2024,5,18,Saturday
112,6,4,28,10,140,2024-04-27,0.7,6,0.797,1,1,1.5729,19.73,75.6,2.03,2024,4,27,Saturday
129,6,4,28,149,215,2024-05-23,2.2,0,0.75,0,1,1.8824,23.82,72.11,1.32,2024,5,23,Thursday
144,6,4,28,180,118,2024-04-04,3.5,0,0.712,1,1,1.3023,16.08,74.24,1.47,2024,4,4,Thursday
58,6,10,33,181,129,2024-03-29,3.6,4,1.0,0,0,3.0336,15.68,76.58,1.31,2024,3,29,Friday
96,6,4,28,131,190,2024-04-15,1.7,3,0.995,0,0,2.6321,18.2,79.58,1.75,2024,4,15,Monday
128,6,10,33,160,650,2024-04-22,0.1,15,1.0,0,0,2.2434,18.36,77.22,1.31,2024,4,22,Monday
95,6,4,28,168,554,2024-04-20,0.7,10,1.0,1,0,1.5761,18.96,82.22,1.88,2024,4,20,Saturday
149,6,4,28,179,500,2024-06-18,0.8,0,0.625,0,1,14.2319,26.26,84.28,1.59,2024,6,18,Tuesday
151,5,22,81,56,783,2024-04-27,1.7,0,0.833,1,1,1.5771,19.48,75.59,1.52,2024,4,27,Saturday
2,6,10,33,181,129,2024-06-13,0.9,0,1.0,0,0,7.2227,26.46,79.45,1.52,2024,6,13,Thursday
142,6,10,38,173,672,2024-04-27,0.2,0,0.732,1,1,2.712,19.81,78.95,1.41,2024,4,27,Saturday
18,6,4,28,10,303,2024-05-08,0.5,0,0.908,0,1,0.8359,21.84,64.48,1.87,2024,5,8,Wednesday
151,5,18,80,86,12,2024-06-04,0.5,0,1.0,0,0,1.2599,24.09,70.27,1.66,2024,6,4,Tuesday
60,2,29,76,60,596,2024-05-29,1.6,5,0.882,0,1,1.1649,22.68,69.8,1.5,2024,5,29,Wednesday
134,6,4,53,156,26,2024-06-01,1.8,0,0.906,1,1,1.9176,23.96,70.12,1.39,2024,6,1,Saturday
151,6,21,61,223,93,2024-04-08,0.6,8,1.0,0,0,1.4174,16.21,77.21,1.23,2024,4,8,Monday
67,6,4,28,149,215,2024-04-09,2.6,1,0.772,0,1,3.8577,17.05,77.55,1.7,2024,4,9,Tuesday
132,2,31,79,158,151,2024-05-19,0.3,0,0.917,1,0,0.8974,22.49,76.02,1.4,2024,5,19,Sunday
41,6,4,28,167,843,2024-06-16,0.8,3,0.913,1,0,8.05,26.41,82.18,1.52,2024,6,16,Sunday
100,6,21,64,123,468,2024-04-03,0.3,0,1.0,0,0,1.7322,16.21,76.2,1.46,2024,4,3,Wednesday
140,6,4,28,168,554,2024-04-03,0.2,0,0.919,0,0,2.9987,17.54,75.96,1.31,2024,4,3,Wednesday
137,6,4,28,81,19,2024-05-13,1.8,0,1.0,0,0,0.8654,22.03,66.14,2.1,2024,5,13,Monday
109,1,7,17,52,404,2024-05-12,0.5,3,1.0,1,0,0.6379,21.95,65.88,1.74,2024,5,12,Sunday
145,6,8,29,115,99,2024-05-23,0.6,0,0.974,0,0,2.0538,22.92,77.39,1.84,2024,5,23,Thursday
18,5,16,27,104,292,2024-05-04,3.9,0,0.869,1,1,2.7325,21.89,69.94,1.43,2024,5,4,Saturday
2,6,4,28,161,136,2024-06-25,0.5,11,0.767,0,1,12.4881,28.31,84.89,1.25,2024,6,25,Tuesday
0,6,4,53,77,41,2024-06-04,1.2,0,0.883,0,1,1.2604,24.02,70.26,1.66,2024,6,4,Tuesday
135,2,29,78,82,4,2024-05-11,6.2,5,0.837,1,0,2.1751,21.24,71.84,1.48,2024,5,11,Saturday
135,6,4,28,168,810,2024-05-10,1.3,0,1.0,0,0,1.6226,20.43,65.38,1.67,2024,5,10,Friday
34,6,4,28,1,796,2024-06-06,3.0,0,0.75,0,1,0.8112,25.41,73.06,1.71,2024,6,6,Thursday
12,2,31,73,192,716,2024-06-25,0.6,0,0.94,0,0,12.4896,27.97,84.98,1.32,2024,6,25,Tuesday
18,5,18,80,86,12,2024-05-15,0.5,0,0.821,0,1,1.427,22.43,63.76,1.76,2024,5,15,Wednesday
60,6,21,61,16,74,2024-03-30,1.6,6,0.957,1,0,1.9641,16.12,79.05,1.7,2024,3,30,Saturday
84,1,7,17,51,306,2024-06-12,0.7,0,1.0,0,0,6.0666,25.94,80.05,2.12,2024,6,12,Wednesday
132,6,4,28,81,19,2024-06-20,1.5,7,1.0,0,0,8.9347,27.11,85.62,1.85,2024,6,20,Thursday
18,5,16,25,103,366,2024-04-07,0.5,13,1.0,0,0,1.6922,17.39,79.37,1.2,2024,4,7,Sunday
134,6,20,50,59,166,2024-05-21,2.0,4,1.0,0,0,1.7726,23.74,69.66,1.34,2024,5,21,Tuesday
55,0,5,7,66,802,2024-05-12,5.4,0,0.551,1,1,0.6446,21.59,65.73,1.08,2024,5,12,Sunday
34,6,4,28,179,207,2024-05-21,1.4,5,0.869,0,1,1.7677,23.81,69.66,1.41,2024,5,21,Tuesday
95,6,4,28,81,70,2024-04-03,3.1,0,1.0,0,0,2.5488,16.92,80.99,1.46,2024,4,3,Wednesday
128,5,15,42,89,58,2024-04-30,0.6,4,1.0,0,0,3.2024,19.81,73.48,1.66,2024,4,30,Tuesday
140,6,20,50,24,300,2024-05-17,6.2,4,1.0,0,0,0.8496,23.3,71.73,1.55,2024,5,17,Friday
150,6,24,66,199,370,2024-05-20,0.2,0,1.0,0,0,1.0977,22.77,72.2,1.27,2024,5,20,Monday
96,2,31,79,227,670,2024-04-21,0.5,0,1.0,1,0,1.5499,19.98,78.47,1.36,2024,4,21,Sunday
34,6,4,28,180,240,2024-06-17,1.8,0,1.0,0,0,7.8628,27.31,77.89,1.44,2024,6,17,Monday
2,2,29,76,60,452,2024-04-28,0.6,8,0.936,1,1,3.0033,21.28,76.29,1.31,2024,4,28,Sunday
53,6,4,28,163,797,2024-05-28,0.5,3,0.626,0,1,1.1389,22.99,67.18,1.55,2024,5,28,Tuesday
61,2,29,78,157,600,2024-05-30,1.1,5,1.0,0,0,1.2947,23.43,67.36,1.91,2024,5,30,Thursday
